ID_PAPER;ID_KO;ID_SECTOR;AUTHOR;TITLE;YEAR;SOURCE_TITLE;LINK;ABSTRACT;DOI;AUTHOR_KEYWORD;FK_INDEX KEYWORD;SOURCE;DOCUMENT_TYPE
120109;51;30;;;;;;;;;;;
120110;52;30;;;;;;;;;;;
120111;49;31;;;;;;;;;;;
120112;46;31;;;;;;;;;;;
120113;47;31;;;;;;;;;;;
120114;48;31;;;;;;;;;;;
120115;50;31;;;;;;;;;;;
120116;51;31;;;;;;;;;;;
120117;52;31;;;;;;;;;;;
120118;49;32;Lee S., Lee J., Jung J.;An exploration of the necessary competencies of professional police investigators for industrial espionage cases in South Korea;2020;Security Journal;10.1057/s41284-019-00196-4;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073828006&doi=10.1057%2fs41284-019-00196-4&partnerID=40&md5=051c7752d46954f3bb19233f83f36e9b;Most of the research on the role of police in the protection of industrial technology has recommended the expansion of police departments and the provision of education to strengthen the expertise of investigators. However, no research has sought to identify which specific expertise should be strengthened. This study analyzed which competencies are required by professional police investigators in industrial espionage cases to gain expertise. The study used the Developing A Curriculum (DACUM) technique, normally used to develop curriculum through job analysis. The study produced a series of competency items in three stages: (1) created a job model, (2) filtered out unnecessary competency items via expert reviews, and (3) verified the selected items via surveys and focus group interviews. Unnecessary items were filtered out throughout the study. The study found that “knowledge about laws related to industrial espionage,” “case types and modus operandi,” and “knowledge related to digital forensics and utilization of useful tools” are necessary competencies for the police investigating industrial espionage cases. Several non-essential but beneficial competencies were also found, such as “understanding of the latest technology trends,” “knowledge of internal computer systems and relevant organizations,” and “ability to use programs to design drawings or program source codes.”. © 2019, Springer Nature Limited.;"Competency; DACUM; Industrial espionage; Knowledge; Professional police investigator; Skill";;Article;Scopus
120119;49;32;Charles T., Pollock M.;Digital forensic investigations at universities in South Africa;2016;2015 2nd International Conference on Information Security and Cyber Forensics, InfoSec 2015;10.1109/InfoSec.2015.7435506;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971483813&doi=10.1109%2fInfoSec.2015.7435506&partnerID=40&md5=9a15d687c60761425706154ed96a4e0d;The purpose of this study is to explore the need for digital forensic investigations at universities in South Africa and to determine if a university is forensically ready to conduct effective digital forensic investigations. For this research paper, the University of Cape Town is used as a case study. The research explores the existing digital forensic investigation process at the university and determines its capability to conduct a comprehensive digital forensic investigation. Both qualitative and quantitative research methods were applied to this study using questionnaires, interviews and secondary data (documentation). © 2015 IEEE.;"computer forensics; digital forensic investigations; digital forensic readiness; digital forensics; higher education; incident response; university";"Computer forensics; Electronic crime countermeasures; Security of data; Surveys; Digital forensic; Higher education; Incident response; Quantitative research methods; Research papers; Secondary datum; university; University of Cape Town; Computer crime";Conference Paper;Scopus
120120;49;32;Hughes K., Stander A., Hooper V.;EDiscovery in South Africa and the challenges it faces;2016;2015 2nd International Conference on Information Security and Cyber Forensics, InfoSec 2015;10.1109/InfoSec.2015.7435507;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971408287&doi=10.1109%2fInfoSec.2015.7435507&partnerID=40&md5=fa55f39dd3cbd1bbb77bb4e3a0b570d7;"eDiscovery is a relatively recent development in the legal discovery system. However, little is known about the adoption of the practice in South Africa, and the challenges faced in its uptake. An exploratory study was undertaken to determine the status and challenges of eDiscovery in South Africa. Qualitative interviews were conducted with ten eDiscovery practitioners and it was ascertained that the uptake of eDiscovery is still low and that the major challenges lie in the lack of knowledge and education amongst the lawyers and their clients; the costs and expenses involved; organisational issues, such as preparedness; and issues surrounding the responsibility for the collection of evidence, and allocation of costs. These issues were further examined and underlying themes and implications discussed. © 2015 IEEE.";"digital forensic practitioners; eDiscovery; electronic Discovery Reference Model (EDRM); electronically stored information (ESI); legal evidence";"Digital forensic; E discoveries; Electronically stored informations; legal evidence; Reference modeling; Security of data";Conference Paper;Scopus
120121;49;32;Kessler G.C., Simpson R., Fry J.;Multidisciplinary learning using mock trials;2009;International Journal of Electronic Security and Digital Forensics;10.1504/IJESDF.2009.024899;https://www.scopus.com/inward/record.uri?eid=2-s2.0-65549149605&doi=10.1504%2fIJESDF.2009.024899&partnerID=40&md5=09bebb48e340c96d4ce30ef13d71036d;In 2007, the Computer & Digital Forensics (C&DF), Criminal Justice (CJ) and Paralegal programs started to employ a mock trial to bring students from these three disciplines together. The event starts with a pre-planned crime scene. CJ students secure and process the crime scene, interview witnesses and gather evidence. Digital devices are recovered and are forensically processed by the C&DF students. Investigative reports are forwarded to Paralegal students who work with local attorneys who act in the role of the prosecution and defence teams. A retired criminal court judge presides over the proceedings, complete with a jury selected from volunteers from the college community. For many students, this is the first trial scenario they have seen outside of television. Copyright © 2009, Inderscience Publishers.;"Criminal justice education; Digital forensics education; Mock trial; Paralegal education";"C (programming language); Computer crime; Crime; Digital devices; Digital forensics; E-learning; Electronic crime countermeasures; Crime scenes; Criminal justice; Forensics educations; Mock trial; Students";Article;Scopus
120122;49;32;Davidson A., Oja R., Yngström L.;A Swedish IT forensics course - Expert opinions;2009;International Journal of Electronic Security and Digital Forensics;10.1504/IJESDF.2009.027525;https://www.scopus.com/inward/record.uri?eid=2-s2.0-68649083528&doi=10.1504%2fIJESDF.2009.027525&partnerID=40&md5=994bd69dde265cb78312b142900aec47;There is mounting pressure for institutes of higher education to fill society's need for qualified IT forensics practitioners. Despite that pressure, it is not clear how that need should be filled, for whom, and by whom. There are many published texts available on which one might base a course, though they are primarily written for English speaking countries. Given the differences in legal practices in different countries, and forensic's dependency on legal procedures, it is not clear how applicable such texts are to Swedish education in the subject. This paper summarises some of the ongoing work at the Department of Computer and Systems Sciences at Stockholm University where we seek to define what the primary elements of a Swedish IT forensics education should be. Interviews conducted with specialists in IT law and IT forensics indicate that there are discrepancies between how representatives from on the one hand the public legal system and on the other private enterprise view the need and the subject matter. Copyright © 2009, Inderscience Publishers.;"Course curriculum; Digital forensics; Education; IT forensics; Sweden; Training";"Digital forensics; Education; Personnel training; Expert opinion; Forensics educations; Higher education; IT forensics; Private enterprise; Stockholm University; Subject matters; Sweden; E-learning";Article;Scopus
120123;46;32;Johnson C., Davies R.;Using Digital Forensic Techniques to Identify Contract Cheating: A Case Study;2020;Journal of Academic Ethics;10.1007/s10805-019-09358-w;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077573484&doi=10.1007%2fs10805-019-09358-w&partnerID=40&md5=3c8fc83327b10029e224615a6791464c;Contract cheating is a major problem in Higher Education because it is very difficult to detect using traditional plagiarism detection tools. Digital forensics techniques are already used in law to determine ownership of documents, and also in criminal cases, where it is not uncommon to hide information and images within an ordinary looking document using steganography techniques. These digital forensic techniques were used to investigate a known case of contract cheating where the contract author has notified the university and the student subsequently confirmed that they had contracted the work out. Microsoft Word documents use a format known as Office Open XML Format, and as such, it is possible to review the editing process of a document. A student submission known to have been contracted out was analysed using the revision identifiers within the document, and a tool was developed to review these identifiers. Using visualisation techniques it is possible to see a pattern of editing that is inconsistent with the pattern seen in an authentic document. © 2020, Springer Nature B.V.;"Academic integrity; Contract cheating; Detection; Forensics; OOXML; Plagiarism";;Article;Scopus
120124;46;32;Samuel G., Derrick G.;Defining ethical standards for the application of digital tools to population health research [Définir des normes éthiques pour l'emploi d'outils numériques dans la recherche sur la santé de la population] [Definición de las normas éticas para la implementación de las herramientas digitales en la investigación sanitaria poblacional];2020;Bulletin of the World Health Organization;10.2471/BLT.19.237370;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083246462&doi=10.2471%2fBLT.19.237370&partnerID=40&md5=df66665130e05ed11fc80ceb85b2fcf3;There is growing interest in population health research, which uses methods based on artificial intelligence. Such research draws on a range of clinical and non-clinical data to make predictions about health risks, such as identifying epidemics and monitoring disease spread. Much of this research uses data from social media in the public domain or anonymous secondary health data and is therefore exempt from ethics committee scrutiny. While the ethical use and regulation of digital-based research has been discussed, little attention has been given to the ethics governance of such research in higher education institutions in the field of population health. Such governance is essential to how scholars make ethical decisions and provides assurance to the public that researchers are acting ethically. We propose a process of ethics governance for population health research in higher education institutions. The approach takes the form of review after the research has been completed, with particular focus on the role artificial intelligence algorithms play in augmenting decision-making. The first layer of review could be national, open-science repositories for open-source algorithms and affiliated data or information which are developed during research. The second layer would be a sector-specific validation of the research processes and algorithms by a committee of academics and stakeholders with a wide range of expertise across disciplines. The committee could be created as an off-shoot of an already functioning national oversight body or health technology assessment organization. We use case studies of good practice to explore how this process might operate. © 2020, World Health Organization. All rights reserved.;;"artificial intelligence; assessment method; decision making; disease spread; education; epidemic; ethics; higher education; public health; social media; stakeholder; standard (reference); algorithm; Article; artificial intelligence; decision making; digital forensics; education; human; influenza; medical ethics; medical research; phenotype; population health; seasonal variation; telecommunication";Article;Scopus
120125;46;32;[No author name available];13th IFIP WG 11.8 World Conference on Information Security Education, WISE 2020;2020;IFIP Advances in Information and Communication Technology;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092092604&partnerID=40&md5=87e820e27ac10f6c0a5ec9839ed171c3;"The proceedings contain 13 papers. The special focus in this conference is on Information Security Education. The topics include: How to Teach the Undecidability of Malware Detection Problem and Halting Problem; enlivening Port Scanning Exercises with Capture the Flag and Deduction; encouraging Equivocal Forensic Analysis Through the Use of Red Herrings; an Institutional Risk Reduction Model for Teaching Cybersecurity; education for the Multifaith Community of Cybersecurity; Quality Criteria for Cyber Security MOOCs; an Analysis and Evaluation of Open Source Capture the Flag Platforms as Cybersecurity e-Learning Tools; designing Competency Models for Cybersecurity Professionals for the Banking Sector; exploring the Value of a Cyber Threat Intelligence Function in an Organization; automating the Communication of Cybersecurity Knowledge: Multi-case Study; a Serious Game-Based Peer-Instruction Digital Forensics Workshop.";;;Conference Review;Scopus
120126;46;32;[No author name available];47th Annual Conference of the Southern African Computing Lecturers Association, SACLA 2018;2019;Communications in Computer and Information Science;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059813267&partnerID=40&md5=94a6bb4678576eb42d7b57fb8b5d2d87;"The proceedings contain 24 papers. The special focus in this conference is on Southern African Computing Lecturers Association. The topics include: Syntactic generation of practice novice programs in python; motivational value of code.org’s code studio tutorials in an undergraduate programming course; towards a context-aware adaptive E-learning architecture; using bayesian networks and machine learning to predict computer science success; agiletl: A framework for enhancing teaching and learning practices using software development principles; the last straw: Teaching project team dynamics to third-year students; a reflective practice approach for supporting it skills required by industry through project-based learning; enhancing object-oriented programming pedagogy with an adaptive intelligent tutoring system; interactive learning of factual contents using a game-like quiz; continuance use intention of a gamified programming learning system; lecturers’ perceptions of virtual reality as a teaching and learning platform; Generating SQL queries from visual specifications; the impact of enterprise resource planning education: A case study of the university of zambia; qualifications and skill levels of digital forensics practitioners in South Africa: An exploratory study; balancing theory and practice in an introductory operating systems course; robotics: From zero to hero in six weeks; off-task media use in lectures: Towards a theory of determinants; an evaluation of social media use in the classroom at a traditional university; it seems to have a hold on us: Social media self-regulation of students; research barriers experienced by South African academics in information systems and computer science; top it issues for employers of south african graduates.";;;Conference Review;Scopus
120127;46;32;Furnell S., Michael K., Piper F., Chris E., Catherine H., Ensor C.;A national certification programme for academic degrees in cyber security;2018;IFIP Advances in Information and Communication Technology;10.1007/978-3-319-99734-6_11;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053872446&doi=10.1007%2f978-3-319-99734-6_11&partnerID=40&md5=155bca4265c0d57a071856c5e798c69e;With a growing need for cyber security skills, there has been a notable increase in the number of academic degrees targeting this topic area, at both undergraduate and postgraduate levels. However, with a widening and varied choice available to them, prospective students and employers require a means to identify academic degrees that offer appropriate and high-quality education in the subject area. This paper presents a case study of the establishment and operation of a certification programme for academic degrees in cyber security. It describes the means by which appropriate topic themes and subject areas for relevant degrees were identified and defined, leading to a certification programme that addresses degrees in general cyber security as well as notable specialisations including digital forensics and network security. The success of the programme is evidenced by 25 degrees across 19 universities having been certified to date, and a continued response to new calls for certification. © Crown, The National Cyber Security Centre 2018.;"Academic degrees; Bachelor’s; Certification; Master’s; University";"Digital forensics; Academic degrees; Certification; Cyber security; High quality; Post-graduate levels; Relevant degrees; Topic areas; University; Network security";Conference Paper;Scopus
120128;46;32;Baker H.R., Smith S.D., Masterton G., Hewlett B.;Failures in construction: Learning from everyday forensic engineering;2018;Forensic Engineering 2018: Forging Forensic Frontiers - Proceedings of the 8th Congress on Forensic Engineering;10.1061/9780784482018.063;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091694670&doi=10.1061%2f9780784482018.063&partnerID=40&md5=7fd3fb9364934d7fb5cf77f364a89064;ASCE defines forensic engineering as the application of engineering principles to the investigation of failures or other performance problems. While notoriety is often gained for the investigations and case studies following large catastrophic failures, smaller scale investigations using these same principles occur almost daily on construction projects in the form of non-compliance, incident, and near-miss reports. However, these data are often rendered inaccessible upon project completion, and the learning opportunity to the wider community wasted, only remaining as tacit or experiential knowledge. Additionally, these data are predominantly captured in written prose, an unformatted style, therefore analysis is hindered by the lack of techniques to deal with data of this type. This results in restricting learning to fewer significant cases to avoid inundating people with constant minor alerts or updates. This paper will determine how recent research can be leveraged to implement learning from everyday forensic engineering by presenting a framework that uses recent developments in both the data analytic and natural language processing fields. It will demonstrate a hybrid natural language processing and knowledge discovery framework to transform everyday forensic engineering data into a valuable resource exploitable for learning. © 2018 American Society of Civil Engineers.;"Failure; Knowledge discovery; Learning; Natural language processing";"Digital forensics; Engineering education; Forging; Natural language processing systems; Safety engineering; Catastrophic failures; Construction projects; Engineering principles; Experiential knowledge; Knowledge discovery framework; Learning opportunity; NAtural language processing; Performance problems; Forensic engineering";Conference Paper;Scopus
120129;46;32;Cunha I.K.B., Patel A., Dos Santos A.L.M., Celestino J.;A proposal of educating Brazilian police officers for cybercrime investigation & prosecution;2016;2016 3rd International Conference on Digital Information Processing, Data Mining, and Wireless Communications, DIPDMWC 2016;10.1109/DIPDMWC.2016.7529386;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992135599&doi=10.1109%2fDIPDMWC.2016.7529386&partnerID=40&md5=1a8c6ec22c3a77c84b84aa3965f658dc;"With the exponential growth of information communication technology (ICT), cybercrimes have grown equally, culminating in investigation, solving such crimes and prosecuting the criminals. This article presents a proposal for the education, training and certified qualification of Brazilian police officers in order to prepare them so that they can be as knowledgeable, reliable, efficient and effective as possible. The proposal presents two types of training and qualification: the first, police officers whose primary focus is not cybercrime per se, but who as first responders are likely to encounter ICT activities as part of their work in fighting cybercrime; and the second, police officers who are involved in cybercrime investigations but expected to be classified as specialists. The proposal places strong emphasis on practical hands-on exercises, crime-scene hypothetical laboratories scenarios, actual and mock case studies and workshops to highly skilled Brazilian police officers as world class investigators. To meet this target, the proposal includes an outline of the proposed syllabus and laboratory practical sessions for each level of training to evolve specialist investigators. © 2016 IEEE.";"cybercrime investigators; digital forensic; Police cybercrime education & training; qualification; security";"Computer crime; Crime; Data handling; Data mining; Information science; Wireless telecommunication systems; Cybercrime; Digital forensic; Exponential growth; First responders; Hands-on exercise; Information communication technology; qualification; security; Law enforcement";Conference Paper;Scopus
120130;46;32;Charles T., Pollock M.;Digital forensic investigations at universities in South Africa;2016;2015 2nd International Conference on Information Security and Cyber Forensics, InfoSec 2015;10.1109/InfoSec.2015.7435506;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971483813&doi=10.1109%2fInfoSec.2015.7435506&partnerID=40&md5=9a15d687c60761425706154ed96a4e0d;The purpose of this study is to explore the need for digital forensic investigations at universities in South Africa and to determine if a university is forensically ready to conduct effective digital forensic investigations. For this research paper, the University of Cape Town is used as a case study. The research explores the existing digital forensic investigation process at the university and determines its capability to conduct a comprehensive digital forensic investigation. Both qualitative and quantitative research methods were applied to this study using questionnaires, interviews and secondary data (documentation). © 2015 IEEE.;"computer forensics; digital forensic investigations; digital forensic readiness; digital forensics; higher education; incident response; university";"Computer forensics; Electronic crime countermeasures; Security of data; Surveys; Digital forensic; Higher education; Incident response; Quantitative research methods; Research papers; Secondary datum; university; University of Cape Town; Computer crime";Conference Paper;Scopus
120131;46;32;[No author name available];Proceedings of the 2015 Information Security Curriculum Development Conference, InfoSec CD 2015;2015;Proceedings of the 2015 Information Security Curriculum Development Conference, InfoSec CD 2015;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964765917&partnerID=40&md5=af23cf3114850accac6465bf1e2a7eab;"The proceedings contain 12 papers. The topics discussed include: integrate mobile devices into CS security education; denial of service hands-on lab for information assurance education: a case study; sandboxing: aid in digital forensic research; ongoing threats to information protection; from student research to intrusion detection; penetration testing in a box; creation of a bootable Kali Linux USB drive with persistent storage; undergraduate student perceptions of personal social media risk; evaluating the effectiveness of Microsoft threat modeling tool; a course module on web tracking and privacy; towards an integrative learning approach in cybersecurity education; litigation support: complying with the law when handling electronic information during legal proceedings; data security: data breaches; a survey of university system of Georgia cyber security programs; an investigation of privacy protocols in location-based service; disaster recovery planning; and encryption and privacy in the business environment.";;;Conference Review;Scopus
120132;46;32;Chi H.;Integrate mobile devices into CS security education;2015;Proceedings of the 2015 Information Security Curriculum Development Conference, InfoSec CD 2015;10.1145/2885990.2885991;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964734937&doi=10.1145%2f2885990.2885991&partnerID=40&md5=606bb9dddb8682933b6edf5ca71a2de0;Mobile computing, popularized for social media, has emerged as a delivery vehicle of choice for commercial, medical and military applications. The ubiquity of wireless and satellite communication and the rapid evolution of powerful devices that exploit this infrastructure have pushed mobile application development, in many instances, ahead of the capabilities to ensure the secure and safe utilization of these applications. The gap between capabilities and the ability to safeguard information assets must not be ignored, given the documented rise in the number and sophistication of threats and the broadening vulnerabilities of mobile applications and systems worldwide. We are focusing on how to integrate mobile apps/devices into our cyber security courses. In addition, case studies and hands-on labs are discussed in our practice. Copyright 2015 ACM.;"Digital forensic; IA education; Malware detection; Mobile device; Mobile health";"Commercial vehicles; Computer crime; Curricula; Malware; Military applications; Military vehicles; Mobile computing; Mobile devices; Mobile telecommunication systems; Satellite communication systems; Security of data; Digital forensic; Information assets; Malware detection; Mobile application development; Mobile applications; Mobile health; Satellite communications; Security education; Mobile security";Conference Paper;Scopus
120133;46;32;[No author name available];7th International Conference on Digital Forensics and Cyber Crime, ICDF2C 2015;2015;Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945960054&partnerID=40&md5=e224146a19af19fc75dd7aae43f0e002;"The proceedings contain 20 papers. The special focus in this conference is on Digital Forensics Education, Computational Forensics, Network and Cloud Forensics. The topics include: A multidisciplinary curriculum model; development and initial user evaluation of a virtual crime scene simulator including digital evidence; detection of frame duplication type of forgery in digital video using sub-block based features; forensically sound retrieval and recovery of images from GPU memory; advanced techniques for reconstruction of incomplete network data; forensic analysis and remote evidence recovery from syncthing; a survey of international cooperation in digital investigations; explanatory case study of the authur pendragon cyber threat; Smartphone verification and user profiles linking across social networks by camera fingerprinting; exploring the effectiveness of digital forensics tools on the Sony playstation vita and reliability research about evidence acquisition method of apple MAC device.";;;Conference Review;Scopus
120134;46;32;[No author name available];8th IFIP WG 11.8 World Conference on Information Security Education, WISE 8;2013;IFIP Advances in Information and Communication Technology;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890634181&partnerID=40&md5=67e887dc0f89fab8de230cf933ae6a32;"The proceedings contain 34 papers. The special focus in this conference is on Information Security Education. The topics include: Information security education for the youth via gameplay; a joint education exercise across geographic borders; developing cyber competition infrastructure using the SCRUM framework; the challenge beyond the classroom; information assurance and security in the ACM/IEEE CS2013; fostering content relevant information security awareness through browser extensions; the power of hands-on exercises in SCADA cyber security education; ""business continuity and information security maintenance"" masters' training program; a case study in the Nelson Mandela metropolis; a review of IFIP TC 11 WG 11.8 publications through the ages; preparing our undergraduates to enter a cyber world; robust programming by example; an approach to visualising information security knowledge; creating shareable security modules; towards a pervasive information assurance security educational model for information technology curricula; two approaches to information security doctoral research; a call for information security educational ontologies; an enterprise anti-phishing framework; teaching computer security with a hands-on component; the strengths and challenges of analogical approaches to computer security education; reaching today's information security students; some ""secure programming"" exercises for an introductory programming class; A SWOT analysis of virtual laboratories for security education; determinants of password security; improving awareness of social engineering attacks; a risk-based approach to formalise information security requirements for software development; two case studies in using chatbots for security training; information security specialist training on the basis of ISO/IEC 27002; using bloom's taxonomy for information security education and advancing digital forensics.";;;Conference Review;Scopus
120135;46;32;Kao D.-Y., Wang S.-J., Fu-Yuan Huang F.;SoTE: Strategy of Triple-E on solving Trojan defense in Cyber-crime cases;2010;Computer Law and Security Review;10.1016/j.clsr.2009.09.008;https://www.scopus.com/inward/record.uri?eid=2-s2.0-74949095652&doi=10.1016%2fj.clsr.2009.09.008&partnerID=40&md5=614b7762f480bf61447431532af6306b;Cyber activity has become an essential part of the general public's everyday life. The hacking threats of Cyber-crime are becoming more sophisticated as internet communication services are more popular. To further confirm the final finding of Cyber-crime, this study proposes three analytical tools to clarify the Cyber-crime issues by means of Ideal Log, M-N model and MDFA (Multi-faceted Digital Forensics Analysis) strategy, where Ideal Log is identified as a traceable element of digital evidence including four elements of IP Address, Timestamp, Digital Action, and Response Message. M-N model applies a formal method for collating and analyzing data sets of investigation-relevant logs in view of connected time with ISP logs. MDFA strategy attempts to outline the basic elements of Cyber-crime using new procedural investigative steps, and combining universal types of evidential information in terms of Evidence, Scene, Victim, and Suspect. After researchers figure out what has happened in Cyber-crime events, it will be easier to communicate with offenders, victims or related people. SoTE (Strategy of Triple-E) is discussed to observe Cyber-crime from the viewpoints of Education, Enforcement and Engineering. That approach is further analyzed from the fields of criminology, investigation and forensics. Each field has its different focus in dealing with diverse topics, such as: the policy of 6W1H (What, Which, When, Where, Who, Why, and How) questions, the procedure of MDFA strategy, the process of ideal Logs and M-N model. In addition, the case study and proposed suggestion of this paper are presented to counter Cyber-crime. © 2009 Da-Yu Kao, Shiuh-Jeng Wang & Frank Fu-Yuan Huang.;"Cyber criminology; Cyber-crime; Digital evidence; Triple-E strategy; Trojan defense";"Analytical tool; Basic elements; Cybercrime; Data sets; Digital evidence; Digital forensic; E-strategy; General publics; Internet communication services; IP addresss; Time-stamp; Trojans; Computer crime; Formal methods; Internet protocols; Internet service providers; Personal computing; Social sciences; Crime";Article;Scopus
120136;46;32;Chi H., Jones E.L., Chatmon C., Evans D.;Design and implementation of digital forensics labs a case study for teaching digital forensics to undergraduate students;2009;Proceedings of the 12th IASTED International Conference on Computers and Advanced Technology in Education, CATE 2009;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954584494&partnerID=40&md5=dd15de21b0e61cb33f09b0db4db5b43c;Teaching digital forensics in a college has always been a challenge, especially when hands-on labs are basic elements of the course. Software and hardware are expensive for digital forensics. This paper addresses some of these challenges of identifying forensics tools of appropriate cost and functionality. We focus on inspiring the interest of students with diverse backgrounds, and giving students hands-on experiences that enhance their pursuit of careers in information assurance or law enforcement. We present a pragmatic approach to teaching digital forensics, motivated by the growing demand for a professional workforce.;"Digital forensics; FTK; Hands-on labs; Open source; Security education";"Basic elements; Digital forensic; Forensics tool; Growing demand; Hands-on experiences; Information assurance; Open sources; Security education; Undergraduate students; Electronic crime countermeasures; Laboratories; Students; Teaching";Conference Paper;Scopus
120137;46;32;[No author name available];Proceedings of the 12th IASTED International Conference on Computers and Advanced Technology in Education, CATE 2009;2009;Proceedings of the 12th IASTED International Conference on Computers and Advanced Technology in Education, CATE 2009;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954626829&partnerID=40&md5=e892b8af8677759819835f1445ee759c;"The proceedings contain 42 papers. The topics discussed include: the united states' challenges in science and engineering education: the hispanic factor; improving predictions of student performance using a fuzzy prediction system; C, JAVA, RUBY: a student experience; a moodle extension for supporting workflow driven collaborative learning; a new dimension for scorm compliant online courses; design and implementation of virtual networking experiment system; evaluation of learner engagement in program visualization; online distance learning for francophone teachers and school principals; personalisation of E-learning content via metadata; technology of learning process construction in adaptive systems of distance learning; enabling teachers to provide new learning environments; and design and implementation of digital forensics labs: a case study for teaching digital forensics to undergraduate students.";;;Conference Review;Scopus
120138;46;32;Kessler G.C.;Online education in computer and digital forensics: A case study;2007;Proceedings of the Annual Hawaii International Conference on System Sciences;10.1109/HICSS.2007.407;https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749175787&doi=10.1109%2fHICSS.2007.407&partnerID=40&md5=c6c364088da2328523f647dc1b37e82d;Computer forensics is a relatively new, but growing, field of study at the undergraduate college and university level. This paper describes some of the course design aspects of teaching computer forensics in an online environment. The learning theories and pedagogies that provide the guiding principles for course design are presented, along with specific issues related to adult education. The paper then presents a detailed description of the design of an introductory computer forensics course, with particular attention to the issue of hands-on assignments in the online environment. Finally, a small study about the efficacy of the online courses is presented. © 2007 IEEE.;;"Adult education; Digital forensics; Learning theories; Engineering education; Security of data; Teaching; Online systems";Conference Paper;Scopus
120139;46;32;[No author name available];Proceedings of the 2005 Information Security Curriculum Development Conference, InfoSecCD '05;2005;Proceedings of the 2005 Information Security Curriculum Development Conference, InfoSecCD '05;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953879103&partnerID=40&md5=969966a2a6dbd6b6a709fc10ba057abb;"The proceedings contain 30 papers. The topics discussed include: a new model for a student cyber security organization; the use of a collegiate cyber defense competition in information security education; speciation in the computing sciences: digital forensics as an emerging academic discipline; teaching professional ethics in computing: case studies, constructivism, and critical theory; teaching cryptography to undergraduate students in small liberal art schools; curriculum development related to information security policies and procedures; teaching ethics and computer forensics: the Markkula center for applied ethics approach; an after-the-fact computer forensics investigation with ethical consequences: experience and recommendations; and overcoming programming flaws - indexing of common software vulnerabilities.";;;Conference Review;Scopus
120140;47;32;;;;;;;;;;;
120141;48;32;;;;;;;;;;;
120142;50;32;;;;;;;;;;;
120143;51;32;Lee S., Lee J., Jung J.;An exploration of the necessary competencies of professional police investigators for industrial espionage cases in South Korea;2020;Security Journal;10.1057/s41284-019-00196-4;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073828006&doi=10.1057%2fs41284-019-00196-4&partnerID=40&md5=051c7752d46954f3bb19233f83f36e9b;Most of the research on the role of police in the protection of industrial technology has recommended the expansion of police departments and the provision of education to strengthen the expertise of investigators. However, no research has sought to identify which specific expertise should be strengthened. This study analyzed which competencies are required by professional police investigators in industrial espionage cases to gain expertise. The study used the Developing A Curriculum (DACUM) technique, normally used to develop curriculum through job analysis. The study produced a series of competency items in three stages: (1) created a job model, (2) filtered out unnecessary competency items via expert reviews, and (3) verified the selected items via surveys and focus group interviews. Unnecessary items were filtered out throughout the study. The study found that “knowledge about laws related to industrial espionage,” “case types and modus operandi,” and “knowledge related to digital forensics and utilization of useful tools” are necessary competencies for the police investigating industrial espionage cases. Several non-essential but beneficial competencies were also found, such as “understanding of the latest technology trends,” “knowledge of internal computer systems and relevant organizations,” and “ability to use programs to design drawings or program source codes.”. © 2019, Springer Nature Limited.;"Competency; DACUM; Industrial espionage; Knowledge; Professional police investigator; Skill";;Article;Scopus
